Page,Section,Content
494,LEdHN[10][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±14 > SCRUTINY -- LABEL   > Headnote:"
494,LEdHN[11][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±14 > HISTORY OF CONCERTED ACTIVITY > Headnote:"
494,LEdHN[12][,AND UNFAIR TRADE PRACTICES ¡±33.6 > JUSTIFICATION FOR COOPERATION -- JOINT VENTURES   > Headnote:
494,LEdHN[13][,EVIDENCE ¡±343.5 > AGREEMENTS WITHIN SINGLE FIRM -- TRADE RESTRAINT -- PRESUMPTION   > Headnote:
494,LEdHN[14][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±33.6 > LIABILITY -- INTERMEDIARY -- JOINT VENTURE   > Headnote:"
494,LEdHN[15][,AND UNFAIR TRADE PRACTICES ¡±33.6 > RULE OF REASON -- WHEN APPLICABLE -- JOINT VENTURES   > Headnote:
494,LEdHN[16][,AND UNFAIR TRADE PRACTICES ¡±15 > LEGALITY -- TEST -- FACTORS -- INTENT   > Headnote:
511,HN1[,Governments > Local Governments > Duties & Powers Public Health & Welfare Law > Healthcare > General Overview
511,HN2[,Governments > Local Governments > Duties & Powers Public Health & Welfare Law > Healthcare > General Overview
511,HN3[,Civil Procedure > ... > Justiciability > Mootness > Real Controversy Requirement Constitutional Law > ... > Case or Controversy > Mootness > General Overview
511,HN4[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Governments > State & Territorial Governments > Claims By & Against Healthcare Law > Healthcare Litigation > Antitrust Actions > General Overview Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
511,HN5[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
511,HN6[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
513,HN7[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
513,HN8[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
514,HN9[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
514,HN10[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
514,HN11[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
514,HN12[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
514,HN13[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
515,HN14[,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY -- LOCAL GOVERNMENT ENTITY  > Headnote:"
515,LEdHN[1][,SAFETY AND HEALTH ¡±1 > STATE LAW -- HOSPITAL AUTHORITIES  > Headnote:
515,LEdHN[2][,SAFETY AND HEALTH ¡±1 > STATE LAW -- HOSPITAL AUTHORITIES  > Headnote:
515,LEdHN[3][,APPEAL ¡±1222 > MOOTNESS  > Headnote:
515,LEdHN[4][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[5][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[6][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY -- POLITICAL SUBDIVISIONS  > Headnote:"
515,LEdHN[7][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > IMMUNITY -- LOCAL GOVERNMENT ENTITIES -- POLICY -- SELF-INTEREST  > Headnote:"
515,LEdHN[8][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[9][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[10][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[11][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY > Headnote:"
515,LEdHN[12][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY -- ANTICOMPETITIVE EFFECTS  > Headnote:"
515,LEdHN[13][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE ACTION -- IMMUNITY -- DISPLACEMENT OF COMPETITION  > Headnote:"
530,HN1[,Civil Procedure > Special Proceedings > Class Actions > Certification of Classes Civil Procedure > ... > Class Actions > Prerequisites for Class Action > General Overview Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Predominance
530,HN2[,Civil Procedure > Special Proceedings > Class Actions > Certification of Classes Civil Procedure > ... > Class Actions > Prerequisites for Class Action > General Overview
530,HN3[,Civil Procedure > Special Proceedings > Class Actions > Certification of Classes Civil Procedure > ... > Class Actions > Prerequisites for Class Action > Predominance
530,HN4[,Civil Procedure > Remedies > Damages > General Overview
530,HN5[,CLASS ACTIONS ¡±16 > CERTIFICATION  > Headnote:
530,LEdHN[1][,CLASS ACTIONS ¡±7 CLASS ACTIONS ¡±8 CLASS ACTIONS ¡±8.5 CLASS ACTIONS ¡±9 > CIVIL PROCEDURE RULE 23 -- PREREQUISITES  > Headnote:
530,LEdHN[2][,CLASS ACTIONS ¡±16 > PROPRIETY OF CERTIFICATION -- ANALYSIS  > Headnote:
530,LEdHN[3][,CLASS ACTIONS ¡±16 > CERTIFICATION -- DAMAGES CALCULATION  > Headnote:
530,LEdHN[4][,DAMAGES ¡±29 > CALCULATION  > Headnote:
545,HN1[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic"
545,HN2[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic"
545,HN3[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Patent Law > Infringement Actions > General Overview"
545,HN4[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Patent Law > Infringement Actions > General Overview"
545,HN5[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Patent Law > Infringement Actions > General Overview"
546,HN6[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic"
547,HN7[,Antitrust & Trade Law > Regulated Practices > Trade Practices & Unfair Competition > Federal Trade Antitrust & Trade Law > Sherman Act > Scope > General Overview Antitrust & Trade Law > Public Enforcement > US Federal Trade Commission Actions > General Overview
547,HN8[,"Patent Law > Infringement Actions > Exclusive Rights > Manufacture, Sale & Use Patent Law > Infringement Actions > Exclusive Rights > Limitations"
547,HN9[,Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct Patent Law > Infringement Actions > Exclusive Rights > General Overview
548,HN10[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct Patent Law > Infringement Actions > Exclusive Rights > General Overview
548,HN11[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
548,HN12[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
548,HN13[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
549,HN14[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
549,HN15[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct Business & Corporate Compliance > ... > Ownership > Conveyances > Licenses
549,HN16[,Patent Law > Ownership > Conveyances > General Overview
549,HN17[,Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct Patent Law > Remedies > Damages > General Overview
550,HN18[,Civil Procedure > Settlements > General Overview
550,HN19[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic"
550,HN20[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Civil Procedure > Settlements > General Overview"
550,HN21[,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General
550,HN22[,Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
550,HN23[,"Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Civil Procedure > ... > Settlement Agreements > Enforcement > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct"
551,HN24[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct"
551,HN25[,"Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General Civil Procedure > Settlements > Settlement Agreements > General Overview Business & Corporate Compliance > ... > Governments > Agriculture & Food > Federal Food, Drug & Cosmetic Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct"
551,HN26[,Antitrust & Trade Law > ... > Price Fixing & Restraints of Trade > Per Se Rule & Rule of Reason > General Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
551,HN27[,Antitrust & Trade Law > Sherman Act > General Overview Business & Corporate Compliance > ... > Defenses > Inequitable Conduct > Anticompetitive Conduct
552,HN28[,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > REVERSE PAYMENT SETTLEMENTS > Headnote:"
552,LEdHN[1][,"DRUGS, NARCOTICS AND POISONS ¡±10 > MANUFACTURER -- NOVEL PRESCRIPTION DRUG  > Headnote:"
552,LEdHN[2][,"DRUGS, NARCOTICS AND POISONS ¡±10 > GENERIC COMPETITOR -- DRUG APPLICATION  > Headnote:"
552,LEdHN[3][,"DRUGS, NARCOTICS AND POISONS ¡±10 > GENERIC DRUGS -- PATENTS  > Headnote:"
552,LEdHN[4][,"DRUGS, NARCOTICS AND POISONS ¡±10 > GENERIC DRUG -- CERTIFICATION -- INFRINGEMENT  >  Headnote:"
552,LEdHN[5][,"DRUGS, NARCOTICS AND POISONS ¡±10 > GENERIC DRUG -- DRUG APPLICATION  > Headnote:"
552,LEdHN[6][,"DRUGS, NARCOTICS AND POISONS ¡±10 > NEW PATENT INFORMATION  > Headnote:"
552,LEdHN[7][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±103 > FEDERAL TRADE COMMISSION ACT -- ANTITRUST  > Headnote:"
552,LEdHN[8][,PATENTS ¡±5 > VALID PATENT -- EXTENT OF RIGHT  > Headnote:
552,LEdHN[9][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > PATENT MONOPOLY -- SCOPE > Headnote:"
552,LEdHN[10][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > PATENT MONOPOLY -- ANTITRUST LAWS  > Headnote:"
552,LEdHN[11][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > PATENT MONOPOLY -- ANTITRUST -- ANALYSIS  > Headnote:"
552,LEdHN[12][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > PATENTS -- SETTLEMENT AGREEMENTS  > Headnote:"
552,LEdHN[13][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > SHERMAN ACT -- PATENT EXCEPTION > Headnote:"
552,LEdHN[14][,AND UNFAIR TRADE PRACTICES ¡±61 > MULTIPLE PATENTEE AGREEMENTS  > Headnote:
552,LEdHN[15][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±61 > CROSS-LICENSING AGREEMENTS > Headnote:"
552,LEdHN[16][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > PATENTS -- UNWARRANTED GRANTS > Headnote:"
552,LEdHN[17][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > REVERSE PAYMENT SETTLEMENTS -- COLLUSION  > Headnote:"
552,LEdHN[18][,COURTS ¡±759 > SETTLEMENT OF DISPUTES  > Headnote:
552,LEdHN[19][,"DRUGS, NARCOTICS, AND POISONS ¡±10 > GENERIC DRUG -- FIRST CHALLENGER  > Headnote:"
552,LEdHN[20][,"DRUGS, NARCOTICS, AND POISONS ¡±10 > GENERIC DRUG -- REVERSE PAYMENT SETTLEMENT  > Headnote:"
552,LEdHN[21][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±74 > DEFENDANT -- LEGITIMATE JUSTIFICATIONS  > Headnote:"
552,LEdHN[22][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±55 > ANTITRUST QUESTION  > Headnote:"
552,LEdHN[23][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±61 > REVERSE PAYMENT SETTLEMENTS -- ANTITRUST LAWS  > Headnote:"
552,LEdHN[24][,EVIDENCE ¡±343.5 > REVERSE PAYMENT SETTLEMENT AGREEMENTS -- LACK OF PRESUMPTION  > Headnote:
552,LEdHN[25][,EVIDENCE ¡±343.5 > PRESUMPTIVE RULES -- ANTICOMPETITIVE EFFECT  > Headnote:
552,LEdHN[26][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±115 > REASONABLENESS -- QUALITY OF PROOF  > Headnote:"
552,LEdHN[27][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±114 > STRUCTURING LITIGATION > Headnote:"
578,HN1[,Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
578,HN2[,Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
578,HN3[,Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
579,HN4[,Governments > Legislation > Interpretation Patent Law > ... > Damages > Collateral Assessments > Attorney Fees Trademark Law > ... > Damages > Types of Damages > Costs & Attorney Fees
579,HN5[,Civil Procedure > Judicial Officers > Judges > Discretionary Powers Copyright Law > ... > Damages > Types of Damages > Costs & Attorney Fees Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
579,HN6[,Copyright Law > ... > Damages > Types of Damages > Costs & Attorney Fees Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
579,HN7[,Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
579,HN8[,Patent Law > ... > Damages > Collateral Assessments > Attorney Fees
580,HN9[,Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Scope Constitutional Law > Bill of Rights > Fundamental Freedoms > Freedom to Petition Patent Law > ... > Damages > Collateral Assessments > Attorney Fees Antitrust & Trade Law > Exemptions & Immunities > Noerr-Pennington Doctrine > Sham Exception
581,HN10[,Civil Procedure > ... > Attorney Fees & Expenses > Basis of Recovery > American Rule Patent Law > ... > Damages > Collateral Assessments > Attorney Fees Civil Procedure > ... > Attorney Fees & Expenses > Basis of Recovery > Bad Faith Awards
582,HN11[,Evidence > Burdens of Proof > Clear & Convincing Proof Patent Law > ... > Damages > Collateral Assessments > Attorney Fees Evidence > Burdens of Proof > Preponderance of Evidence
582,HN12[,COSTS AND FEES ¡±34 > PATENT LITIGATION -- ATTORNEYS' FEES  > Headnote:
582,LEdHN[1][,COSTS AND FEES ¡±34 > PATENT LITIGATION -- ATTORNEYS' FEES  > Headnote:
582,LEdHN[2][,STATUTES ¡±178 > PATENT LITIGATION -- ATTORNEYS' FEES -- EXCEPTIONAL CASES  > Headnote:
582,LEdHN[3][,COSTS AND FEES ¡±34 > ATTORNEYS' FEES -- PATENT CASES  > Headnote:
582,LEdHN[4][,STATUTES ¡±166.7 > PATENT ACT -- EXCEPTIONAL CASES -- ORDINARY MEANING  > Headnote:
582,LEdHN[5][,COSTS AND FEES ¡±34 > PATENT LITIGATION -- ATTORNEYS' FEES -- JUDICIAL DISCRETION  > Headnote:
582,LEdHN[6][,COPYRIGHT AND LITERARY PROPERTY ¡±22 > FEES AWARD  > Headnote:
582,LEdHN[7][,COSTS AND FEES ¡±34 > PATENT LITIGATION -- ATTORNEYS' FEES -- SANCTIONABLE CONDUCT  > Headnote:
582,LEdHN[8][,COSTS AND FEES ¡±34 > PATENT ACT -- ATTORNEYS' FEES  > Headnote:
582,LEdHN[9][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.3 STATUTES ¡±134 > PATENT ACT -- ATTORNEYS' FEES -- NOERR-PENNINGTON DOCTRINE  > Headnote:"
582,LEdHN[10][,COSTS AND FEES ¡±33 >  RULE AGAINST FEE SHIFTING -- EXCEPTION  > Headnote:
582,LEdHN[11][,COSTS AND FEES ¡±34 EVIDENCE ¡±869.7 > PATENT ACT -- ATTORNEYS' FEES -- STANDARD OF PROOF  > Headnote:
593,HN1[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
593,HN2[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
594,HN3[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
594,HN4[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
594,HN5[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope Constitutional Law > Supremacy Clause > General Overview
594,HN6[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
594,HN7[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
594,HN8[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
595,HN9[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
596,HN10[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments &
596,HN11[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
597,HN12[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
597,HN13[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
597,HN14[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
597,HN15[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments &
598,HN16[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Local Governments & Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
598,HN17[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
598,HN18[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
598,HN19[,Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
598,HN20[,Antitrust & Trade Law > Sherman Act > Scope > General Overview Antitrust & Trade Law > Exemptions & Immunities > Parker State Action Doctrine > Scope
599,HN21[,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- SOVEREIGN CAPACITY  > Headnote:"
599,LEdHN[1][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > NON-SOVEREIGN ACTOR -- STATE- ACTION IMMUNITY  > Headnote:"
599,LEdHN[2][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- LIMITS > Headnote:"
599,LEdHN[3][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY-- SOVEREIGN POWER  > Headnote:"
599,LEdHN[4][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- NON- SOVEREIGN ACTOR  > Headnote:"
599,LEdHN[5][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- MARKET PARTICIPANTS  > Headnote:"
599,LEdHN[6][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- NON- SOVEREIGN ACTORS  > Headnote:"
599,LEdHN[7][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > ANTITRUST IMMUNITY -- STATE LAW > Headnote:"
599,LEdHN[8][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- DELEGATION OF AUTHORITY  > Headnote:"
599,LEdHN[9][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- POLICY - - SUPERVISION  > Headnote:"
599,LEdHN[10][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION EXEMPTION -- PRIVATE PARTY -- STATE POLICY  > Headnote:"
599,LEdHN[11][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- MUNICIPALITIES  > Headnote:"
599,LEdHN[12][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±10 > STATE-ACTION IMMUNITY -- CONSPIRACY  > Headnote:"
599,LEdHN[13][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- MOTIVES  > Headnote:"
599,LEdHN[14][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- NON- SOVEREIGN ENTITY -- SUPERVISION  > Headnote:"
599,LEdHN[15][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- TRADE ASSOCIATIONS  > Headnote:"
599,LEdHN[16][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- MARKET PARTICIPANTS  > Headnote:"
599,LEdHN[17][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- COMPETITION  > Headnote:"
599,LEdHN[18][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- ACTIVE SUPERVISION  > Headnote:"
599,LEdHN[19][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION IMMUNITY -- ACTIVE SUPERVISION  > Headnote:"
599,LEdHN[20][,"RESTRAINTS OF TRADE, MONOPOLIES, AND UNFAIR TRADE PRACTICES ¡±9.5 > STATE-ACTION EXEMPTION -- MARKET PARTICIPANTS -- SUPERVISION  > Headnote:"
622,HN1[,Constitutional Law > Supremacy Clause > Federal Preemption Constitutional Law > Supremacy Clause > Supreme Law of the Land
622,HN2[,Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview
622,HN3[,Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview
622,HN4[,Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview
623,HN5[,Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview
624,HN6[,Antitrust & Trade Law > Regulated Industries > Energy & Utilities > State Regulation Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview
624,HN7[,Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview
624,HN8[,Constitutional Law > Supremacy Clause > Federal Preemption Energy & Utilities Law > Natural Gas Industry > Distribution & Sale Energy & Utilities Law > Natural Gas Industry > Marketing & Transportation > General Overview Energy & Utilities Law > Natural Gas Industry > Natural Gas Act > General Overview
625,HN9[,Constitutional Law > Supremacy Clause > Federal Preemption
625,HN10[,COMMERCE ¡±138 > NATURAL GAS ACT -- FEDERAL PRE-EMPTION  > Headnote:
625,LEdHN[1][,"STATES, TERRITORIES, AND POSSESSIONS ¡±18 STATES, TERRITORIES, AND POSSESSIONS ¡±19 > SUPREMACY CLAUSE -- STATE LAW -- FEDERAL PRE-EMPTION  > Headnote:"
625,LEdHN[2][,COMMERCE ¡±138 > NATURAL GAS -- SHIPMENT AND SALE -- FEDERAL AND STATE REGULATION  > Headnote:
625,LEdHN[3][,"STATES, TERRITORIES, AND POSSESSIONS ¡±45.8 > NATURAL GAS ACT -- STATE AND FEDERAL POWERS > Headnote:"
625,LEdHN[4][,"STATES, TERRITORIES, AND POSSESSIONS ¡±45.8 > NATURAL GAS ACT -- STATE LAW -- FEDERAL PRE-EMPTION > Headnote:"
